index,x,y,image_name,identifier_2,display_name_2,identifier_1,display_name_1,identifier_4,display_name_4,identifier_3,display_name_3,identifier_5,display_name_5
9029,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9030,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9031,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9032,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
9033,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9034,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9035,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
9036,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9037,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9038,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9039,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8584.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9040,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9041,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9042,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9043,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9044,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9045,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9046,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9047,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9048,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
9049,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9050,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9051,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
9052,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9053,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9054,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9055,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9056,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9057,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9058,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9059,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8586.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9060,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9061,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9062,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9063,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999998,Exclude | Sampling Infrastructure,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9064,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9065,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9066,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9067,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9068,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9069,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9070,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9071,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9072,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9073,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9074,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9075,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9076,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9077,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9078,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9079,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8587.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9080,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9081,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9082,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9083,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9084,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9085,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9086,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9087,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9088,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9089,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9090,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9091,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9092,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9093,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9094,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9095,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9096,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9097,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9098,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9099,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8588.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9100,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9101,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9102,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9103,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9104,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9105,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9106,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9107,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9108,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9109,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9110,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9111,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9112,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999997,Exclude | Water,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9113,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9114,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9115,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9116,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9117,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9118,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9119,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8590.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
9120,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8591.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
9121,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/CB_North_LG/IMG_8591.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
